path,spratRatio,herringRatio,smeltRatio,sticklebackRatio
../../../data/Pseudo_Mixtures/Image_636.jpg,0.2682,0.5167,0.0001,0.215
../../../data/Pseudo_Mixtures/Image_637.jpg,0.2797,0.6085,0.0,0.1118
../../../data/Pseudo_Mixtures/Image_638.jpg,0.2427,0.5362,0.0,0.2211
../../../data/Pseudo_Mixtures/Image_639.jpg,0.2688,0.5379,0.0,0.1933
../../../data/Pseudo_Mixtures/Image_640.jpg,0.3147,0.477,0.0,0.2084
../../../data/Pseudo_Mixtures/Image_641.jpg,0.3369,0.517,0.0005,0.1456
../../../data/Pseudo_Mixtures/Image_642.jpg,0.3173,0.4979,0.0004,0.1844
../../../data/Pseudo_Mixtures/Image_643.jpg,0.2577,0.4731,0.0,0.2693
../../../data/Pseudo_Mixtures/Image_644.jpg,0.2802,0.5526,0.0,0.1672
../../../data/Pseudo_Mixtures/Image_645.jpg,0.3146,0.5541,0.0042,0.1272
../../../data/Pseudo_Mixtures/Image_646.jpg,0.2353,0.5179,0.0,0.2468
../../../data/Pseudo_Mixtures/Image_647.jpg,0.2135,0.6141,0.0004,0.1721
../../../data/Pseudo_Mixtures/Image_648.jpg,0.3227,0.4644,0.0,0.2128
../../../data/Pseudo_Mixtures/Image_649.jpg,0.2862,0.4738,0.0279,0.2121
../../../data/Pseudo_Mixtures/Image_650.jpg,0.2843,0.5233,0.0,0.1923
../../../data/Pseudo_Mixtures/Image_651.jpg,0.403,0.4305,0.0166,0.1499
../../../data/Pseudo_Mixtures/Image_652.jpg,0.1991,0.6706,0.0,0.1303
../../../data/Pseudo_Mixtures/Image_653.jpg,0.244,0.5141,0.0004,0.2415
../../../data/Pseudo_Mixtures/Image_654.jpg,0.286,0.5966,0.0,0.1174
../../../data/Pseudo_Mixtures/Image_655.jpg,0.184,0.618,0.0,0.1979
../../../data/Pseudo_Mixtures/Image_656.jpg,0.3387,0.5199,0.0027,0.1387
../../../data/Pseudo_Mixtures/Image_657.jpg,0.3782,0.419,0.0,0.2028
../../../data/Pseudo_Mixtures/Image_658.jpg,0.2875,0.4747,0.0,0.2378
../../../data/Pseudo_Mixtures/Image_659.jpg,0.2542,0.5912,0.0,0.1547
../../../data/Pseudo_Mixtures/Image_660.jpg,0.3169,0.4904,0.0027,0.19
../../../data/Pseudo_Mixtures/Image_661.jpg,0.3077,0.5043,0.0,0.188
../../../data/Pseudo_Mixtures/Image_662.jpg,0.2791,0.5226,0.0022,0.1961
../../../data/Pseudo_Mixtures/Image_663.jpg,0.3325,0.5413,0.0003,0.126
../../../data/Pseudo_Mixtures/Image_664.jpg,0.365,0.502,0.0,0.133
../../../data/Pseudo_Mixtures/Image_665.jpg,0.3009,0.5127,0.0,0.1864
../../../data/Pseudo_Mixtures/Image_666.jpg,0.2998,0.5613,0.0,0.1389
../../../data/Pseudo_Mixtures/Image_667.jpg,0.2087,0.5635,0.0,0.2278
../../../data/Pseudo_Mixtures/Image_668.jpg,0.2778,0.5132,0.0,0.209
../../../data/Pseudo_Mixtures/Image_669.jpg,0.332,0.4781,0.0003,0.1896
../../../data/Pseudo_Mixtures/Image_670.jpg,0.3292,0.5371,0.0,0.1337
../../../data/Pseudo_Mixtures/Image_671.jpg,0.3245,0.5689,0.0,0.1066
../../../data/Pseudo_Mixtures/Image_672.jpg,0.2659,0.5122,0.0177,0.2042
../../../data/Pseudo_Mixtures/Image_673.jpg,0.307,0.5817,0.0002,0.1112
../../../data/Pseudo_Mixtures/Image_674.jpg,0.2787,0.5216,0.0,0.1998
../../../data/Pseudo_Mixtures/Image_675.jpg,0.245,0.6039,0.0,0.1511
../../../data/Pseudo_Mixtures/Image_676.jpg,0.3351,0.5686,0.0,0.0963
../../../data/Pseudo_Mixtures/Image_677.jpg,0.2515,0.5715,0.0,0.1769
../../../data/Pseudo_Mixtures/Image_678.jpg,0.3268,0.4953,0.0,0.1779
../../../data/Pseudo_Mixtures/Image_679.jpg,0.2728,0.5234,0.0,0.2038
../../../data/Pseudo_Mixtures/Image_680.jpg,0.2624,0.5375,0.0,0.2001
../../../data/Pseudo_Mixtures/Image_681.jpg,0.2706,0.5782,0.0,0.1512
../../../data/Pseudo_Mixtures/Image_682.jpg,0.1858,0.6333,0.0015,0.1794
../../../data/Pseudo_Mixtures/Image_683.jpg,0.3357,0.4556,0.0,0.2087
../../../data/Pseudo_Mixtures/Image_684.jpg,0.4522,0.416,0.0,0.1318
../../../data/Pseudo_Mixtures/Image_685.jpg,0.2227,0.6079,0.0001,0.1693
../../../data/Pseudo_Mixtures/Image_686.jpg,0.3282,0.5203,0.0002,0.1514
../../../data/Pseudo_Mixtures/Image_687.jpg,0.2873,0.4209,0.0001,0.2917
../../../data/Pseudo_Mixtures/Image_688.jpg,0.2666,0.5551,0.0,0.1783
../../../data/Pseudo_Mixtures/Image_689.jpg,0.3773,0.4706,0.0,0.152
../../../data/Pseudo_Mixtures/Image_690.jpg,0.3974,0.3946,0.0,0.208
../../../data/Pseudo_Mixtures/Image_691.jpg,0.2173,0.5612,0.0,0.2215
../../../data/Pseudo_Mixtures/Image_692.jpg,0.3224,0.5278,0.0,0.1498
../../../data/Pseudo_Mixtures/Image_693.jpg,0.3037,0.5098,0.0,0.1865
../../../data/Pseudo_Mixtures/Image_694.jpg,0.3274,0.4223,0.0,0.2503
../../../data/Pseudo_Mixtures/Image_695.jpg,0.2985,0.4369,0.0,0.2646
../../../data/Pseudo_Mixtures/Image_696.jpg,0.278,0.4586,0.0,0.2634
../../../data/Pseudo_Mixtures/Image_697.jpg,0.2546,0.5418,0.0,0.2036
../../../data/Pseudo_Mixtures/Image_698.jpg,0.3631,0.4859,0.0,0.151
../../../data/Pseudo_Mixtures/Image_699.jpg,0.3355,0.4846,0.0003,0.1795
../../../data/Pseudo_Mixtures/Image_700.jpg,0.2052,0.5107,0.0002,0.2839
../../../data/Pseudo_Mixtures/Image_701.jpg,0.262,0.5819,0.0,0.1561
../../../data/Pseudo_Mixtures/Image_702.jpg,0.2832,0.4968,0.0,0.2199
../../../data/Pseudo_Mixtures/Image_703.jpg,0.2712,0.6232,0.0001,0.1054
../../../data/Pseudo_Mixtures/Image_704.jpg,0.2688,0.5358,0.0,0.1954
../../../data/Pseudo_Mixtures/Image_705.jpg,0.2366,0.5996,0.0,0.1638
../../../data/Pseudo_Mixtures/Image_706.jpg,0.2919,0.4781,0.0001,0.2299
../../../data/Pseudo_Mixtures/Image_707.jpg,0.2773,0.5667,0.0,0.156
../../../data/Pseudo_Mixtures/Image_708.jpg,0.2741,0.5055,0.0002,0.2202
../../../data/Pseudo_Mixtures/Image_709.jpg,0.2725,0.5185,0.0,0.209
../../../data/Pseudo_Mixtures/Image_710.jpg,0.2936,0.4071,0.0004,0.2988
../../../data/Pseudo_Mixtures/Image_711.jpg,0.3108,0.5514,0.0,0.1378
../../../data/Pseudo_Mixtures/Image_712.jpg,0.3417,0.4929,0.0,0.1654
../../../data/Pseudo_Mixtures/Image_713.jpg,0.226,0.5916,0.0,0.1824
../../../data/Pseudo_Mixtures/Image_714.jpg,0.245,0.5861,0.0,0.1689
../../../data/Pseudo_Mixtures/Image_715.jpg,0.2843,0.5645,0.0003,0.1508
../../../data/Pseudo_Mixtures/Image_716.jpg,0.2095,0.6337,0.0,0.1567
../../../data/Pseudo_Mixtures/Image_717.jpg,0.3484,0.5227,0.0107,0.1182
../../../data/Pseudo_Mixtures/Image_718.jpg,0.1676,0.6778,0.0009,0.1537
../../../data/Pseudo_Mixtures/Image_719.jpg,0.3229,0.5509,0.0,0.1262
../../../data/Pseudo_Mixtures/Image_720.jpg,0.3196,0.5177,0.0,0.1627
../../../data/Pseudo_Mixtures/Image_721.jpg,0.3545,0.4343,0.0124,0.1987
../../../data/Pseudo_Mixtures/Image_722.jpg,0.2493,0.5307,0.0,0.22
../../../data/Pseudo_Mixtures/Image_723.jpg,0.2573,0.5526,0.0021,0.188
../../../data/Pseudo_Mixtures/Image_724.jpg,0.2956,0.5581,0.0,0.1463
../../../data/Pseudo_Mixtures/Image_725.jpg,0.2784,0.41,0.0,0.3116
../../../data/Pseudo_Mixtures/Image_726.jpg,0.3228,0.5042,0.0,0.173
../../../data/Pseudo_Mixtures/Image_727.jpg,0.2679,0.5159,0.0,0.2162
../../../data/Pseudo_Mixtures/Image_728.jpg,0.2257,0.5205,0.0,0.2539
../../../data/Pseudo_Mixtures/Image_729.jpg,0.2697,0.5707,0.0,0.1595
../../../data/Pseudo_Mixtures/Image_730.jpg,0.2941,0.5569,0.0,0.149
../../../data/Pseudo_Mixtures/Image_731.jpg,0.2024,0.6158,0.0,0.1818
../../../data/Pseudo_Mixtures/Image_732.jpg,0.3481,0.4935,0.0,0.1584
../../../data/Pseudo_Mixtures/Image_733.jpg,0.2525,0.4881,0.0,0.2594
../../../data/Pseudo_Mixtures/Image_734.jpg,0.3272,0.5278,0.0011,0.1439
../../../data/Pseudo_Mixtures/Image_735.jpg,0.2894,0.5873,0.0,0.1233
../../../data/Pseudo_Mixtures/Image_736.jpg,0.3195,0.3939,0.0,0.2866
../../../data/Pseudo_Mixtures/Image_737.jpg,0.2728,0.5694,0.0006,0.1572
../../../data/Pseudo_Mixtures/Image_738.jpg,0.2419,0.5411,0.0,0.2171
../../../data/Pseudo_Mixtures/Image_739.jpg,0.2642,0.5876,0.0001,0.1481
../../../data/Pseudo_Mixtures/Image_740.jpg,0.2912,0.58,0.0,0.1288
../../../data/Pseudo_Mixtures/Image_741.jpg,0.2794,0.5876,0.0032,0.1297
../../../data/Pseudo_Mixtures/Image_742.jpg,0.3405,0.5159,0.0,0.1436
../../../data/Pseudo_Mixtures/Image_743.jpg,0.3102,0.5321,0.0,0.1577
../../../data/Pseudo_Mixtures/Image_744.jpg,0.2552,0.5695,0.0,0.1753
../../../data/Pseudo_Mixtures/Image_745.jpg,0.2868,0.5064,0.0,0.2069
../../../data/Pseudo_Mixtures/Image_746.jpg,0.316,0.5161,0.0197,0.1482
../../../data/Pseudo_Mixtures/Image_747.jpg,0.2774,0.5314,0.001,0.1901
../../../data/Pseudo_Mixtures/Image_748.jpg,0.3537,0.472,0.0001,0.1743
../../../data/Pseudo_Mixtures/Image_749.jpg,0.2651,0.56,0.0,0.1749
../../../data/Pseudo_Mixtures/Image_750.jpg,0.3559,0.4141,0.0,0.23
../../../data/Pseudo_Mixtures/Image_751.jpg,0.327,0.5125,0.0,0.1605
../../../data/Pseudo_Mixtures/Image_752.jpg,0.2288,0.5522,0.0,0.219
../../../data/Pseudo_Mixtures/Image_753.jpg,0.3033,0.5563,0.0,0.1404
../../../data/Pseudo_Mixtures/Image_754.jpg,0.3112,0.508,0.0,0.1807
../../../data/Pseudo_Mixtures/Image_755.jpg,0.3594,0.4638,0.0,0.1768
../../../data/Pseudo_Mixtures/Image_756.jpg,0.3014,0.5067,0.0,0.1919
../../../data/Pseudo_Mixtures/Image_757.jpg,0.2535,0.5244,0.0,0.2222
../../../data/Pseudo_Mixtures/Image_758.jpg,0.311,0.5214,0.0033,0.1642
../../../data/Pseudo_Mixtures/Image_759.jpg,0.2696,0.5642,0.0,0.1662
../../../data/Pseudo_Mixtures/Image_760.jpg,0.2768,0.5266,0.0,0.1966
../../../data/Pseudo_Mixtures/Image_761.jpg,0.1941,0.5595,0.0,0.2463
../../../data/Pseudo_Mixtures/Image_762.jpg,0.2455,0.5283,0.0,0.2262
../../../data/Pseudo_Mixtures/Image_763.jpg,0.2833,0.5071,0.0,0.2096
../../../data/Pseudo_Mixtures/Image_764.jpg,0.2251,0.4768,0.0,0.2982
../../../data/Pseudo_Mixtures/Image_765.jpg,0.2785,0.5812,0.0,0.1403
../../../data/Pseudo_Mixtures/Image_766.jpg,0.3565,0.569,0.0,0.0745
../../../data/Pseudo_Mixtures/Image_767.jpg,0.1931,0.6199,0.0,0.187
../../../data/Pseudo_Mixtures/Image_768.jpg,0.2771,0.5381,0.0,0.1849
../../../data/Pseudo_Mixtures/Image_769.jpg,0.1822,0.5495,0.0028,0.2654
../../../data/Pseudo_Mixtures/Image_770.jpg,0.2389,0.5213,0.0,0.2398
../../../data/Pseudo_Mixtures/Image_771.jpg,0.2895,0.4275,0.0,0.283
../../../data/Pseudo_Mixtures/Image_772.jpg,0.3237,0.4844,0.0,0.1918
../../../data/Pseudo_Mixtures/Image_773.jpg,0.2287,0.5612,0.0,0.21
../../../data/Pseudo_Mixtures/Image_774.jpg,0.2487,0.5607,0.0,0.1906
../../../data/Pseudo_Mixtures/Image_775.jpg,0.2286,0.6085,0.0,0.1629
../../../data/Pseudo_Mixtures/Image_776.jpg,0.3218,0.5318,0.0,0.1465
../../../data/Pseudo_Mixtures/Image_777.jpg,0.3029,0.5843,0.0001,0.1128
../../../data/Pseudo_Mixtures/Image_778.jpg,0.2309,0.5689,0.0,0.2002
../../../data/Pseudo_Mixtures/Image_779.jpg,0.2849,0.6089,0.0036,0.1026
../../../data/Pseudo_Mixtures/Image_780.jpg,0.2664,0.4842,0.0,0.2493
../../../data/Pseudo_Mixtures/Image_781.jpg,0.2711,0.5593,0.0004,0.1692
../../../data/Pseudo_Mixtures/Image_782.jpg,0.2908,0.5644,0.0,0.1448
../../../data/Pseudo_Mixtures/Image_783.jpg,0.3007,0.5985,0.0,0.1008
../../../data/Pseudo_Mixtures/Image_784.jpg,0.2418,0.5297,0.0,0.2284
../../../data/Pseudo_Mixtures/Image_785.jpg,0.2012,0.6102,0.0004,0.1882
../../../data/Pseudo_Mixtures/Image_786.jpg,0.2628,0.5845,0.0001,0.1527
../../../data/Pseudo_Mixtures/Image_787.jpg,0.3276,0.4942,0.0,0.1782
../../../data/Pseudo_Mixtures/Image_788.jpg,0.4152,0.4383,0.0,0.1465
../../../data/Pseudo_Mixtures/Image_789.jpg,0.374,0.4313,0.0,0.1946
../../../data/Pseudo_Mixtures/Image_790.jpg,0.3041,0.5562,0.0027,0.1369
../../../data/Pseudo_Mixtures/Image_791.jpg,0.2854,0.5841,0.0,0.1305
../../../data/Pseudo_Mixtures/Image_792.jpg,0.3335,0.5448,0.0005,0.1212
../../../data/Pseudo_Mixtures/Image_793.jpg,0.3375,0.532,0.0,0.1305
../../../data/Pseudo_Mixtures/Image_794.jpg,0.2408,0.563,0.0,0.1962
../../../data/Pseudo_Mixtures/Image_795.jpg,0.3459,0.4641,0.0,0.19
../../../data/Pseudo_Mixtures/Image_796.jpg,0.3135,0.4999,0.0,0.1866
../../../data/Pseudo_Mixtures/Image_797.jpg,0.3099,0.5039,0.0,0.1862
../../../data/Pseudo_Mixtures/Image_798.jpg,0.2384,0.4981,0.0,0.2635
../../../data/Pseudo_Mixtures/Image_799.jpg,0.3336,0.4463,0.0,0.2201
../../../data/Pseudo_Mixtures/Image_800.jpg,0.3817,0.4932,0.0,0.1252
../../../data/Pseudo_Mixtures/Image_801.jpg,0.2901,0.5828,0.0031,0.1241
../../../data/Pseudo_Mixtures/Image_802.jpg,0.4067,0.4256,0.0001,0.1676
../../../data/Pseudo_Mixtures/Image_803.jpg,0.2756,0.5088,0.0,0.2155
../../../data/Pseudo_Mixtures/Image_804.jpg,0.2873,0.4938,0.0001,0.2188
../../../data/Pseudo_Mixtures/Image_805.jpg,0.2391,0.5513,0.0,0.2096
../../../data/Pseudo_Mixtures/Image_806.jpg,0.2595,0.5503,0.0,0.1902
../../../data/Pseudo_Mixtures/Image_807.jpg,0.3125,0.5365,0.0049,0.1462
../../../data/Pseudo_Mixtures/Image_808.jpg,0.3095,0.4914,0.0,0.1991
../../../data/Pseudo_Mixtures/Image_809.jpg,0.2713,0.5255,0.0007,0.2025
../../../data/Pseudo_Mixtures/Image_810.jpg,0.3494,0.4883,0.0,0.1623
../../../data/Pseudo_Mixtures/Image_811.jpg,0.265,0.5292,0.0003,0.2056
../../../data/Pseudo_Mixtures/Image_812.jpg,0.2917,0.5231,0.0013,0.1839
../../../data/Pseudo_Mixtures/Image_813.jpg,0.3072,0.4883,0.0001,0.2045
../../../data/Pseudo_Mixtures/Image_814.jpg,0.2993,0.5248,0.0,0.1759
../../../data/Pseudo_Mixtures/Image_815.jpg,0.3155,0.4587,0.0157,0.2101
../../../data/Pseudo_Mixtures/Image_816.jpg,0.2859,0.6399,0.0005,0.0737
../../../data/Pseudo_Mixtures/Image_817.jpg,0.3134,0.508,0.0,0.1785
../../../data/Pseudo_Mixtures/Image_818.jpg,0.3048,0.5257,0.0,0.1696
../../../data/Pseudo_Mixtures/Image_819.jpg,0.2423,0.5329,0.0078,0.2171
../../../data/Pseudo_Mixtures/Image_820.jpg,0.3241,0.537,0.0005,0.1384
../../../data/Pseudo_Mixtures/Image_821.jpg,0.2443,0.5576,0.0,0.1981
../../../data/Pseudo_Mixtures/Image_822.jpg,0.245,0.6133,0.0,0.1417
../../../data/Pseudo_Mixtures/Image_823.jpg,0.2966,0.5319,0.0,0.1714
../../../data/Pseudo_Mixtures/Image_824.jpg,0.3098,0.4936,0.0037,0.1929
../../../data/Pseudo_Mixtures/Image_825.jpg,0.2379,0.5747,0.0,0.1875
../../../data/Pseudo_Mixtures/Image_826.jpg,0.3592,0.5019,0.0015,0.1374
../../../data/Pseudo_Mixtures/Image_827.jpg,0.3083,0.5447,0.0,0.147
../../../data/Pseudo_Mixtures/Image_828.jpg,0.3029,0.5037,0.0002,0.1933
../../../data/Pseudo_Mixtures/Image_829.jpg,0.3119,0.4804,0.0003,0.2074
../../../data/Pseudo_Mixtures/Image_830.jpg,0.3294,0.5072,0.0,0.1634
../../../data/Pseudo_Mixtures/Image_831.jpg,0.2539,0.6271,0.0016,0.1174
../../../data/Pseudo_Mixtures/Image_832.jpg,0.2753,0.5801,0.0,0.1447
../../../data/Pseudo_Mixtures/Image_833.jpg,0.2837,0.5381,0.006,0.1722
../../../data/Pseudo_Mixtures/Image_834.jpg,0.262,0.6039,0.0,0.1341
../../../data/Pseudo_Mixtures/Image_835.jpg,0.3287,0.5299,0.0,0.1414
../../../data/Pseudo_Mixtures/Image_836.jpg,0.344,0.474,0.0001,0.1819
../../../data/Pseudo_Mixtures/Image_837.jpg,0.3313,0.4723,0.0,0.1964
../../../data/Pseudo_Mixtures/Image_838.jpg,0.2785,0.4425,0.0,0.279
../../../data/Pseudo_Mixtures/Image_839.jpg,0.3163,0.52,0.0,0.1637
../../../data/Pseudo_Mixtures/Image_840.jpg,0.3279,0.4839,0.0,0.1881
../../../data/Pseudo_Mixtures/Image_841.jpg,0.2254,0.5836,0.0001,0.1909
../../../data/Pseudo_Mixtures/Image_842.jpg,0.2824,0.5128,0.0,0.2048
../../../data/Pseudo_Mixtures/Image_843.jpg,0.26,0.4577,0.0,0.2823
../../../data/Pseudo_Mixtures/Image_844.jpg,0.29,0.4605,0.0,0.2495
../../../data/Pseudo_Mixtures/Image_845.jpg,0.274,0.5254,0.0,0.2005
../../../data/Pseudo_Mixtures/Image_846.jpg,0.2939,0.4973,0.0008,0.208
../../../data/Pseudo_Mixtures/Image_847.jpg,0.2782,0.6122,0.0,0.1096
../../../data/Pseudo_Mixtures/Image_848.jpg,0.3082,0.5482,0.0,0.1436
../../../data/Pseudo_Mixtures/Image_849.jpg,0.2301,0.5732,0.0,0.1967
../../../data/Pseudo_Mixtures/Image_850.jpg,0.314,0.5,0.0,0.186
../../../data/Pseudo_Mixtures/Image_851.jpg,0.2602,0.5409,0.0006,0.1982
../../../data/Pseudo_Mixtures/Image_852.jpg,0.3038,0.5185,0.0,0.1777
../../../data/Pseudo_Mixtures/Image_853.jpg,0.2474,0.6172,0.0,0.1354
../../../data/Pseudo_Mixtures/Image_854.jpg,0.3086,0.5464,0.0,0.1449
../../../data/Pseudo_Mixtures/Image_855.jpg,0.2559,0.5563,0.0129,0.1749
../../../data/Pseudo_Mixtures/Image_856.jpg,0.3223,0.5783,0.0,0.0995
../../../data/Pseudo_Mixtures/Image_857.jpg,0.276,0.541,0.0,0.183
../../../data/Pseudo_Mixtures/Image_858.jpg,0.2791,0.505,0.0129,0.2029
../../../data/Pseudo_Mixtures/Image_859.jpg,0.2735,0.4467,0.002,0.2778
../../../data/Pseudo_Mixtures/Image_860.jpg,0.3124,0.4455,0.0,0.2421
../../../data/Pseudo_Mixtures/Image_861.jpg,0.3016,0.5253,0.0001,0.173
../../../data/Pseudo_Mixtures/Image_862.jpg,0.266,0.5895,0.0003,0.1441
../../../data/Pseudo_Mixtures/Image_863.jpg,0.2446,0.527,0.0,0.2284
../../../data/Pseudo_Mixtures/Image_864.jpg,0.3628,0.4374,0.0004,0.1994
../../../data/Pseudo_Mixtures/Image_865.jpg,0.2346,0.5881,0.0,0.1773
../../../data/Pseudo_Mixtures/Image_866.jpg,0.2656,0.5485,0.0,0.1859
../../../data/Pseudo_Mixtures/Image_867.jpg,0.236,0.5344,0.0002,0.2295
../../../data/Pseudo_Mixtures/Image_868.jpg,0.248,0.5519,0.0,0.2001
../../../data/Pseudo_Mixtures/Image_869.jpg,0.2559,0.5492,0.0,0.1949
../../../data/Pseudo_Mixtures/Image_870.jpg,0.2255,0.5376,0.0,0.2369
../../../data/Pseudo_Mixtures/Image_871.jpg,0.272,0.5535,0.0,0.1745
../../../data/Pseudo_Mixtures/Image_872.jpg,0.3194,0.5131,0.0,0.1675
../../../data/Pseudo_Mixtures/Image_873.jpg,0.329,0.4534,0.0024,0.2153
../../../data/Pseudo_Mixtures/Image_874.jpg,0.3453,0.4853,0.0002,0.1693
../../../data/Pseudo_Mixtures/Image_875.jpg,0.229,0.6043,0.0,0.1667
../../../data/Pseudo_Mixtures/Image_876.jpg,0.3531,0.4888,0.0,0.1581
../../../data/Pseudo_Mixtures/Image_877.jpg,0.235,0.6782,0.0,0.0868
../../../data/Pseudo_Mixtures/Image_878.jpg,0.1993,0.6435,0.0,0.1573
../../../data/Pseudo_Mixtures/Image_879.jpg,0.2596,0.5119,0.0001,0.2284
../../../data/Pseudo_Mixtures/Image_880.jpg,0.3169,0.4998,0.0,0.1834
../../../data/Pseudo_Mixtures/Image_881.jpg,0.1828,0.5922,0.0024,0.2225
../../../data/Pseudo_Mixtures/Image_882.jpg,0.2545,0.5425,0.0003,0.2028
../../../data/Pseudo_Mixtures/Image_883.jpg,0.243,0.5399,0.0,0.2171
../../../data/Pseudo_Mixtures/Image_884.jpg,0.2492,0.6057,0.0002,0.1449
../../../data/Pseudo_Mixtures/Image_885.jpg,0.297,0.4847,0.0006,0.2177
../../../data/Pseudo_Mixtures/Image_886.jpg,0.3211,0.4914,0.0,0.1874
../../../data/Pseudo_Mixtures/Image_887.jpg,0.3252,0.4802,0.0,0.1946
../../../data/Pseudo_Mixtures/Image_888.jpg,0.2934,0.5019,0.0009,0.2037
../../../data/Pseudo_Mixtures/Image_889.jpg,0.3041,0.4663,0.0,0.2297
../../../data/Pseudo_Mixtures/Image_890.jpg,0.3222,0.4783,0.0,0.1996
../../../data/Pseudo_Mixtures/Image_891.jpg,0.215,0.5905,0.0,0.1945
../../../data/Pseudo_Mixtures/Image_892.jpg,0.2952,0.4796,0.0075,0.2177
../../../data/Pseudo_Mixtures/Image_893.jpg,0.3326,0.462,0.0,0.2054
../../../data/Pseudo_Mixtures/Image_894.jpg,0.2508,0.5693,0.0,0.1799
../../../data/Pseudo_Mixtures/Image_895.jpg,0.3438,0.48,0.0,0.1762
../../../data/Pseudo_Mixtures/Image_896.jpg,0.279,0.5228,0.0,0.1982
../../../data/Pseudo_Mixtures/Image_897.jpg,0.2885,0.5788,0.0,0.1327
../../../data/Pseudo_Mixtures/Image_898.jpg,0.3837,0.3981,0.0,0.2182
../../../data/Pseudo_Mixtures/Image_899.jpg,0.2822,0.576,0.0,0.1418
../../../data/Pseudo_Mixtures/Image_900.jpg,0.3551,0.4958,0.0,0.1492
../../../data/Pseudo_Mixtures/Image_901.jpg,0.295,0.5208,0.0,0.1842
../../../data/Pseudo_Mixtures/Image_902.jpg,0.3433,0.5342,0.0,0.1225
../../../data/Pseudo_Mixtures/Image_903.jpg,0.2601,0.5886,0.0,0.1513
../../../data/Pseudo_Mixtures/Image_904.jpg,0.3151,0.5058,0.0,0.179
../../../data/Pseudo_Mixtures/Image_905.jpg,0.3326,0.5019,0.0001,0.1654
../../../data/Pseudo_Mixtures/Image_906.jpg,0.3478,0.4803,0.0,0.1719
../../../data/Pseudo_Mixtures/Image_907.jpg,0.2636,0.5851,0.0003,0.1511
../../../data/Pseudo_Mixtures/Image_908.jpg,0.3615,0.4318,0.0,0.2067
../../../data/Pseudo_Mixtures/Image_909.jpg,0.2903,0.5373,0.0048,0.1676
../../../data/Pseudo_Mixtures/Image_910.jpg,0.3944,0.461,0.0,0.1445
../../../data/Pseudo_Mixtures/Image_911.jpg,0.3271,0.5395,0.0,0.1333
../../../data/Pseudo_Mixtures/Image_912.jpg,0.1935,0.5496,0.0,0.2569
../../../data/Pseudo_Mixtures/Image_913.jpg,0.3242,0.5267,0.0,0.149
../../../data/Pseudo_Mixtures/Image_914.jpg,0.2307,0.6086,0.0,0.1607
../../../data/Pseudo_Mixtures/Image_915.jpg,0.3057,0.5052,0.0,0.1891
../../../data/Pseudo_Mixtures/Image_916.jpg,0.2009,0.5657,0.0069,0.2265
../../../data/Pseudo_Mixtures/Image_917.jpg,0.2944,0.4963,0.0001,0.2092
../../../data/Pseudo_Mixtures/Image_918.jpg,0.2508,0.5124,0.003,0.2339
../../../data/Pseudo_Mixtures/Image_919.jpg,0.2924,0.4977,0.0,0.2099
../../../data/Pseudo_Mixtures/Image_920.jpg,0.2977,0.5272,0.0,0.1751
../../../data/Pseudo_Mixtures/Image_921.jpg,0.2764,0.538,0.0,0.1856
../../../data/Pseudo_Mixtures/Image_922.jpg,0.2845,0.536,0.0076,0.1718
../../../data/Pseudo_Mixtures/Image_923.jpg,0.3078,0.5475,0.0012,0.1434
../../../data/Pseudo_Mixtures/Image_924.jpg,0.2509,0.5587,0.0099,0.1805
../../../data/Pseudo_Mixtures/Image_925.jpg,0.2742,0.5604,0.0011,0.1643
../../../data/Pseudo_Mixtures/Image_926.jpg,0.2864,0.5767,0.0007,0.1362
../../../data/Pseudo_Mixtures/Image_927.jpg,0.3443,0.4454,0.002,0.2082
../../../data/Pseudo_Mixtures/Image_928.jpg,0.3089,0.4399,0.0003,0.251
../../../data/Pseudo_Mixtures/Image_929.jpg,0.3107,0.5114,0.0,0.1779
../../../data/Pseudo_Mixtures/Image_930.jpg,0.389,0.4925,0.0001,0.1185
../../../data/Pseudo_Mixtures/Image_931.jpg,0.2644,0.5868,0.0008,0.148
../../../data/Pseudo_Mixtures/Image_932.jpg,0.3065,0.5288,0.0,0.1647
../../../data/Pseudo_Mixtures/Image_933.jpg,0.2228,0.556,0.0,0.2213
../../../data/Pseudo_Mixtures/Image_934.jpg,0.3704,0.3958,0.004,0.2298
../../../data/Pseudo_Mixtures/Image_935.jpg,0.2769,0.5331,0.0,0.1899
../../../data/Pseudo_Mixtures/Image_936.jpg,0.3144,0.4769,0.0,0.2087
../../../data/Pseudo_Mixtures/Image_937.jpg,0.3487,0.5053,0.0003,0.1457
../../../data/Pseudo_Mixtures/Image_938.jpg,0.3485,0.5452,0.0,0.1062
../../../data/Pseudo_Mixtures/Image_939.jpg,0.2878,0.6094,0.0,0.1028
../../../data/Pseudo_Mixtures/Image_940.jpg,0.2124,0.5997,0.0,0.188
../../../data/Pseudo_Mixtures/Image_941.jpg,0.2181,0.6374,0.0008,0.1436
../../../data/Pseudo_Mixtures/Image_942.jpg,0.2715,0.5138,0.0004,0.2144
../../../data/Pseudo_Mixtures/Image_943.jpg,0.2675,0.5653,0.0,0.1673
../../../data/Pseudo_Mixtures/Image_944.jpg,0.3578,0.4555,0.0,0.1867
../../../data/Pseudo_Mixtures/Image_945.jpg,0.2924,0.4889,0.0,0.2187
